seed,economy,supplier,shock_allocation
2116,Germany,Indonesia,0.0
2116,Germany,Russia,0.0
2116,Germany,United States,0.0
2116,Germany,Brazil,0.0
2116,Germany,South Africa,0.0
2116,Germany,Peru,0.0
2116,Germany,Canada,0.0
2116,Germany,Others,0.0
2116,Italy,China,0.25
2116,Italy,Australia,0.0
2116,Italy,Chile,0.0
2116,Italy,Argentina,0.0
2116,Italy,DR Congo,0.0
2116,Italy,Indonesia,0.0
2116,Italy,Russia,0.0
2116,Italy,United States,0.0
2116,Italy,Brazil,0.0
2116,Italy,South Africa,0.0
2116,Italy,Peru,0.0
2116,Italy,Canada,0.0
2116,Italy,Others,0.0
2116,Netherlands,China,0.25
2116,Netherlands,Australia,0.0
2116,Netherlands,Chile,0.0
2116,Netherlands,Argentina,0.0
2116,Netherlands,DR Congo,0.0
2116,Netherlands,Indonesia,0.0
2116,Netherlands,Russia,0.0
2116,Netherlands,United States,0.0
2116,Netherlands,Brazil,0.0
2116,Netherlands,South Africa,0.0
2116,Netherlands,Peru,0.0
2116,Netherlands,Canada,0.0
2116,Netherlands,Others,0.0
2116,Spain,China,0.25
2116,Spain,Australia,0.0
2116,Spain,Chile,0.0
2116,Spain,Argentina,0.0
2116,Spain,DR Congo,0.0
2116,Spain,Indonesia,0.0
2116,Spain,Russia,0.0
2116,Spain,United States,0.0
2116,Spain,Brazil,0.0
2116,Spain,South Africa,0.0
2116,Spain,Peru,0.0
2116,Spain,Canada,0.0
2116,Spain,Others,0.0
2117,France,China,0.25
2117,France,Australia,0.0
2117,France,Chile,0.0
2117,France,Argentina,0.0
2117,France,DR Congo,0.0
2117,France,Indonesia,0.0
2117,France,Russia,0.0
2117,France,United States,0.0
2117,France,Brazil,0.0
2117,France,South Africa,0.0
2117,France,Peru,0.0
2117,France,Canada,0.0
2117,France,Others,0.0
2117,Germany,China,0.25
2117,Germany,Australia,0.0
2117,Germany,Chile,0.0
2117,Germany,Argentina,0.0
2117,Germany,DR Congo,0.0
2117,Germany,Indonesia,0.0
2117,Germany,Russia,0.0
2117,Germany,United States,0.0
2117,Germany,Brazil,0.0
2117,Germany,South Africa,0.0
2117,Germany,Peru,0.0
2117,Germany,Canada,0.0
2117,Germany,Others,0.0
2117,Italy,China,0.25
2117,Italy,Australia,0.0
2117,Italy,Chile,0.0
2117,Italy,Argentina,0.0
2117,Italy,DR Congo,0.0
2117,Italy,Indonesia,0.0
2117,Italy,Russia,0.0
2117,Italy,United States,0.0
2117,Italy,Brazil,0.0
2117,Italy,South Africa,0.0
2117,Italy,Peru,0.0
2117,Italy,Canada,0.0
2117,Italy,Others,0.0
2117,Netherlands,China,0.25
2117,Netherlands,Australia,0.0
2117,Netherlands,Chile,0.0
2117,Netherlands,Argentina,0.0
2117,Netherlands,DR Congo,0.0
2117,Netherlands,Indonesia,0.0
2117,Netherlands,Russia,0.0
2117,Netherlands,United States,0.0
2117,Netherlands,Brazil,0.0
2117,Netherlands,South Africa,0.0
2117,Netherlands,Peru,0.0
2117,Netherlands,Canada,0.0
2117,Netherlands,Others,0.0
2117,Spain,China,0.25
2117,Spain,Australia,0.0
2117,Spain,Chile,0.0
2117,Spain,Argentina,0.0
2117,Spain,DR Congo,0.0
2117,Spain,Indonesia,0.0
2117,Spain,Russia,0.0
2117,Spain,United States,0.0
2117,Spain,Brazil,0.0
2117,Spain,South Africa,0.0
2117,Spain,Peru,0.0
2117,Spain,Canada,0.0
2117,Spain,Others,0.0
2118,France,China,0.25
2118,France,Australia,0.0
2118,France,Chile,0.0
2118,France,Argentina,0.0
2118,France,DR Congo,0.0
2118,France,Indonesia,0.0
2118,France,Russia,0.0
2118,France,United States,0.0
2118,France,Brazil,0.0
2118,France,South Africa,0.0
2118,France,Peru,0.0
2118,France,Canada,0.0
2118,France,Others,0.0
2118,Germany,China,0.25
2118,Germany,Australia,0.0
2118,Germany,Chile,0.0
2118,Germany,Argentina,0.0
2118,Germany,DR Congo,0.0
2118,Germany,Indonesia,0.0
2118,Germany,Russia,0.0
2118,Germany,United States,0.0
2118,Germany,Brazil,0.0
2118,Germany,South Africa,0.0
2118,Germany,Peru,0.0
2118,Germany,Canada,0.0
2118,Germany,Others,0.0
2118,Italy,China,0.25
2118,Italy,Australia,0.0
2118,Italy,Chile,0.0
2118,Italy,Argentina,0.0
2118,Italy,DR Congo,0.0
2118,Italy,Indonesia,0.0
2118,Italy,Russia,0.0
2118,Italy,United States,0.0
2118,Italy,Brazil,0.0
2118,Italy,South Africa,0.0
2118,Italy,Peru,0.0
2118,Italy,Canada,0.0
2118,Italy,Others,0.0
2118,Netherlands,China,0.25
2118,Netherlands,Australia,0.0
2118,Netherlands,Chile,0.0
2118,Netherlands,Argentina,0.0
2118,Netherlands,DR Congo,0.0
2118,Netherlands,Indonesia,0.0
2118,Netherlands,Russia,0.0
2118,Netherlands,United States,0.0
2118,Netherlands,Brazil,0.0
2118,Netherlands,South Africa,0.0
2118,Netherlands,Peru,0.0
2118,Netherlands,Canada,0.0
2118,Netherlands,Others,0.0
2118,Spain,China,0.25
2118,Spain,Australia,0.0
2118,Spain,Chile,0.0
2118,Spain,Argentina,0.0
2118,Spain,DR Congo,0.0
2118,Spain,Indonesia,0.0
2118,Spain,Russia,0.0
2118,Spain,United States,0.0
2118,Spain,Brazil,0.0
2118,Spain,South Africa,0.0
2118,Spain,Peru,0.0
2118,Spain,Canada,0.0
2118,Spain,Others,0.0
2119,France,China,0.25
2119,France,Australia,0.0
2119,France,Chile,0.0
2119,France,Argentina,0.0
2119,France,DR Congo,0.0
2119,France,Indonesia,0.0
2119,France,Russia,0.0
2119,France,United States,0.0
2119,France,Brazil,0.0
2119,France,South Africa,0.0
2119,France,Peru,0.0
2119,France,Canada,0.0
2119,France,Others,0.0
2119,Germany,China,0.25
2119,Germany,Australia,0.0
2119,Germany,Chile,0.0
2119,Germany,Argentina,0.0
2119,Germany,DR Congo,0.0
2119,Germany,Indonesia,0.0
2119,Germany,Russia,0.0
2119,Germany,United States,0.0
2119,Germany,Brazil,0.0
2119,Germany,South Africa,0.0
2119,Germany,Peru,0.0
2119,Germany,Canada,0.0
2119,Germany,Others,0.0
2119,Italy,China,0.25
2119,Italy,Australia,0.0
2119,Italy,Chile,0.0
2119,Italy,Argentina,0.0
2119,Italy,DR Congo,0.0
2119,Italy,Indonesia,0.0
2119,Italy,Russia,0.0
2119,Italy,United States,0.0
2119,Italy,Brazil,0.0
2119,Italy,South Africa,0.0
2119,Italy,Peru,0.0
2119,Italy,Canada,0.0
2119,Italy,Others,0.0
2119,Netherlands,China,0.25
2119,Netherlands,Australia,0.0
2119,Netherlands,Chile,0.0
2119,Netherlands,Argentina,0.0
2119,Netherlands,DR Congo,0.0
2119,Netherlands,Indonesia,0.0
2119,Netherlands,Russia,0.0
2119,Netherlands,United States,0.0
2119,Netherlands,Brazil,0.0
2119,Netherlands,South Africa,0.0
2119,Netherlands,Peru,0.0
2119,Netherlands,Canada,0.0
2119,Netherlands,Others,0.0
2119,Spain,China,0.25
2119,Spain,Australia,0.0
2119,Spain,Chile,0.0
2119,Spain,Argentina,0.0
2119,Spain,DR Congo,0.0
2119,Spain,Indonesia,0.0
2119,Spain,Russia,0.0
2119,Spain,United States,0.0
2119,Spain,Brazil,0.0
2119,Spain,South Africa,0.0
2119,Spain,Peru,0.0
2119,Spain,Canada,0.0
2119,Spain,Others,0.0
2120,France,China,0.25
2120,France,Australia,0.0
2120,France,Chile,0.0
2120,France,Argentina,0.0
2120,France,DR Congo,0.0
2120,France,Indonesia,0.0
2120,France,Russia,0.0
2120,France,United States,0.0
2120,France,Brazil,0.0
2120,France,South Africa,0.0
2120,France,Peru,0.0
2120,France,Canada,0.0
2120,France,Others,0.0
2120,Germany,China,0.25
2120,Germany,Australia,0.0
2120,Germany,Chile,0.0
2120,Germany,Argentina,0.0
2120,Germany,DR Congo,0.0
2120,Germany,Indonesia,0.0
2120,Germany,Russia,0.0
2120,Germany,United States,0.0
2120,Germany,Brazil,0.0
2120,Germany,South Africa,0.0
2120,Germany,Peru,0.0
2120,Germany,Canada,0.0
2120,Germany,Others,0.0
2120,Italy,China,0.25
2120,Italy,Australia,0.0
2120,Italy,Chile,0.0
2120,Italy,Argentina,0.0
2120,Italy,DR Congo,0.0
2120,Italy,Indonesia,0.0
2120,Italy,Russia,0.0
2120,Italy,United States,0.0
2120,Italy,Brazil,0.0
2120,Italy,South Africa,0.0
2120,Italy,Peru,0.0
2120,Italy,Canada,0.0
2120,Italy,Others,0.0
2120,Netherlands,China,0.25
2120,Netherlands,Australia,0.0
2120,Netherlands,Chile,0.0
2120,Netherlands,Argentina,0.0
2120,Netherlands,DR Congo,0.0
2120,Netherlands,Indonesia,0.0
2120,Netherlands,Russia,0.0
2120,Netherlands,United States,0.0
2120,Netherlands,Brazil,0.0
2120,Netherlands,South Africa,0.0
2120,Netherlands,Peru,0.0
2120,Netherlands,Canada,0.0
2120,Netherlands,Others,0.0
2120,Spain,China,0.25
2120,Spain,Australia,0.0
2120,Spain,Chile,0.0
2120,Spain,Argentina,0.0
2120,Spain,DR Congo,0.0
2120,Spain,Indonesia,0.0
2120,Spain,Russia,0.0
2120,Spain,United States,0.0
2120,Spain,Brazil,0.0
2120,Spain,South Africa,0.0
2120,Spain,Peru,0.0
2120,Spain,Canada,0.0
2120,Spain,Others,0.0
2121,France,China,0.25
2121,France,Australia,0.0
2121,France,Chile,0.0
2121,France,Argentina,0.0
2121,France,DR Congo,0.0
2121,France,Indonesia,0.0
2121,France,Russia,0.0
2121,France,United States,0.0
2121,France,Brazil,0.0
2121,France,South Africa,0.0
2121,France,Peru,0.0
2121,France,Canada,0.0
2121,France,Others,0.0
2121,Germany,China,0.25
2121,Germany,Australia,0.0
2121,Germany,Chile,0.0
2121,Germany,Argentina,0.0
2121,Germany,DR Congo,0.0
2121,Germany,Indonesia,0.0
2121,Germany,Russia,0.0
2121,Germany,United States,0.0
2121,Germany,Brazil,0.0
2121,Germany,South Africa,0.0
2121,Germany,Peru,0.0
2121,Germany,Canada,0.0
2121,Germany,Others,0.0
2121,Italy,China,0.25
2121,Italy,Australia,0.0
2121,Italy,Chile,0.0
2121,Italy,Argentina,0.0
2121,Italy,DR Congo,0.0
2121,Italy,Indonesia,0.0
2121,Italy,Russia,0.0
2121,Italy,United States,0.0
2121,Italy,Brazil,0.0
2121,Italy,South Africa,0.0
2121,Italy,Peru,0.0
2121,Italy,Canada,0.0
2121,Italy,Others,0.0
2121,Netherlands,China,0.25
2121,Netherlands,Australia,0.0
2121,Netherlands,Chile,0.0
2121,Netherlands,Argentina,0.0
2121,Netherlands,DR Congo,0.0
2121,Netherlands,Indonesia,0.0
2121,Netherlands,Russia,0.0
2121,Netherlands,United States,0.0
2121,Netherlands,Brazil,0.0
2121,Netherlands,South Africa,0.0
2121,Netherlands,Peru,0.0
2121,Netherlands,Canada,0.0
2121,Netherlands,Others,0.0
2121,Spain,China,0.25
2121,Spain,Australia,0.0
2121,Spain,Chile,0.0
2121,Spain,Argentina,0.0
2121,Spain,DR Congo,0.0
2121,Spain,Indonesia,0.0
2121,Spain,Russia,0.0
2121,Spain,United States,0.0
2121,Spain,Brazil,0.0
2121,Spain,South Africa,0.0
2121,Spain,Peru,0.0
2121,Spain,Canada,0.0
2121,Spain,Others,0.0
2122,France,China,0.25
2122,France,Australia,0.0
2122,France,Chile,0.0
2122,France,Argentina,0.0
2122,France,DR Congo,0.0
2122,France,Indonesia,0.0
2122,France,Russia,0.0
2122,France,United States,0.0
2122,France,Brazil,0.0
2122,France,South Africa,0.0
2122,France,Peru,0.0
2122,France,Canada,0.0
2122,France,Others,0.0
2122,Germany,China,0.25
2122,Germany,Australia,0.0
2122,Germany,Chile,0.0
2122,Germany,Argentina,0.0
2122,Germany,DR Congo,0.0
2122,Germany,Indonesia,0.0
2122,Germany,Russia,0.0
2122,Germany,United States,0.0
2122,Germany,Brazil,0.0
2122,Germany,South Africa,0.0
2122,Germany,Peru,0.0
2122,Germany,Canada,0.0
2122,Germany,Others,0.0
2122,Italy,China,0.25
2122,Italy,Australia,0.0
2122,Italy,Chile,0.0
2122,Italy,Argentina,0.0
2122,Italy,DR Congo,0.0
2122,Italy,Indonesia,0.0
2122,Italy,Russia,0.0
2122,Italy,United States,0.0
2122,Italy,Brazil,0.0
2122,Italy,South Africa,0.0
2122,Italy,Peru,0.0
2122,Italy,Canada,0.0
2122,Italy,Others,0.0
2122,Netherlands,China,0.25
2122,Netherlands,Australia,0.0
2122,Netherlands,Chile,0.0
2122,Netherlands,Argentina,0.0
2122,Netherlands,DR Congo,0.0
2122,Netherlands,Indonesia,0.0
2122,Netherlands,Russia,0.0
2122,Netherlands,United States,0.0
2122,Netherlands,Brazil,0.0
2122,Netherlands,South Africa,0.0
2122,Netherlands,Peru,0.0
2122,Netherlands,Canada,0.0
2122,Netherlands,Others,0.0
2122,Spain,China,0.25
2122,Spain,Australia,0.0
2122,Spain,Chile,0.0
2122,Spain,Argentina,0.0
2122,Spain,DR Congo,0.0
2122,Spain,Indonesia,0.0
2122,Spain,Russia,0.0
2122,Spain,United States,0.0
2122,Spain,Brazil,0.0
2122,Spain,South Africa,0.0
2122,Spain,Peru,0.0
2122,Spain,Canada,0.0
2122,Spain,Others,0.0
2123,France,China,0.25
2123,France,Australia,0.0
2123,France,Chile,0.0
2123,France,Argentina,0.0
2123,France,DR Congo,0.0
2123,France,Indonesia,0.0
2123,France,Russia,0.0
2123,France,United States,0.0
2123,France,Brazil,0.0
2123,France,South Africa,0.0
2123,France,Peru,0.0
2123,France,Canada,0.0
2123,France,Others,0.0
2123,Germany,China,0.25
2123,Germany,Australia,0.0
2123,Germany,Chile,0.0
2123,Germany,Argentina,0.0
2123,Germany,DR Congo,0.0
2123,Germany,Indonesia,0.0
2123,Germany,Russia,0.0
2123,Germany,United States,0.0
2123,Germany,Brazil,0.0
2123,Germany,South Africa,0.0
2123,Germany,Peru,0.0
2123,Germany,Canada,0.0
2123,Germany,Others,0.0
2123,Italy,China,0.25
2123,Italy,Australia,0.0
2123,Italy,Chile,0.0
2123,Italy,Argentina,0.0
2123,Italy,DR Congo,0.0
2123,Italy,Indonesia,0.0
2123,Italy,Russia,0.0
2123,Italy,United States,0.0
2123,Italy,Brazil,0.0
2123,Italy,South Africa,0.0
2123,Italy,Peru,0.0
2123,Italy,Canada,0.0
2123,Italy,Others,0.0
2123,Netherlands,China,0.25
2123,Netherlands,Australia,0.0
2123,Netherlands,Chile,0.0
2123,Netherlands,Argentina,0.0
2123,Netherlands,DR Congo,0.0
2123,Netherlands,Indonesia,0.0
2123,Netherlands,Russia,0.0
2123,Netherlands,United States,0.0
2123,Netherlands,Brazil,0.0
2123,Netherlands,South Africa,0.0
2123,Netherlands,Peru,0.0
2123,Netherlands,Canada,0.0
2123,Netherlands,Others,0.0
2123,Spain,China,0.25
2123,Spain,Australia,0.0
2123,Spain,Chile,0.0
2123,Spain,Argentina,0.0
2123,Spain,DR Congo,0.0
2123,Spain,Indonesia,0.0
2123,Spain,Russia,0.0
2123,Spain,United States,0.0
2123,Spain,Brazil,0.0
2123,Spain,South Africa,0.0
2123,Spain,Peru,0.0
2123,Spain,Canada,0.0
2123,Spain,Others,0.0
2124,France,China,0.25
2124,France,Australia,0.0
2124,France,Chile,0.0
2124,France,Argentina,0.0
2124,France,DR Congo,0.0
2124,France,Indonesia,0.0
2124,France,Russia,0.0
2124,France,United States,0.0
2124,France,Brazil,0.0
2124,France,South Africa,0.0
2124,France,Peru,0.0
2124,France,Canada,0.0
2124,France,Others,0.0
2124,Germany,China,0.25
2124,Germany,Australia,0.0
2124,Germany,Chile,0.0
2124,Germany,Argentina,0.0
2124,Germany,DR Congo,0.0
2124,Germany,Indonesia,0.0
2124,Germany,Russia,0.0
2124,Germany,United States,0.0
2124,Germany,Brazil,0.0
2124,Germany,South Africa,0.0
2124,Germany,Peru,0.0
2124,Germany,Canada,0.0
2124,Germany,Others,0.0
2124,Italy,China,0.25
2124,Italy,Australia,0.0
2124,Italy,Chile,0.0
2124,Italy,Argentina,0.0
2124,Italy,DR Congo,0.0
2124,Italy,Indonesia,0.0
2124,Italy,Russia,0.0
2124,Italy,United States,0.0
2124,Italy,Brazil,0.0
2124,Italy,South Africa,0.0
2124,Italy,Peru,0.0
2124,Italy,Canada,0.0
2124,Italy,Others,0.0
2124,Netherlands,China,0.25
2124,Netherlands,Australia,0.0
2124,Netherlands,Chile,0.0
2124,Netherlands,Argentina,0.0
2124,Netherlands,DR Congo,0.0
2124,Netherlands,Indonesia,0.0
2124,Netherlands,Russia,0.0
2124,Netherlands,United States,0.0
2124,Netherlands,Brazil,0.0
2124,Netherlands,South Africa,0.0
2124,Netherlands,Peru,0.0
2124,Netherlands,Canada,0.0
2124,Netherlands,Others,0.0
2124,Spain,China,0.25
2124,Spain,Australia,0.0
2124,Spain,Chile,0.0
2124,Spain,Argentina,0.0
2124,Spain,DR Congo,0.0
2124,Spain,Indonesia,0.0
2124,Spain,Russia,0.0
2124,Spain,United States,0.0
2124,Spain,Brazil,0.0
2124,Spain,South Africa,0.0
2124,Spain,Peru,0.0
2124,Spain,Canada,0.0
2124,Spain,Others,0.0
2125,France,China,0.25
2125,France,Australia,0.0
2125,France,Chile,0.0
2125,France,Argentina,0.0
2125,France,DR Congo,0.0
2125,France,Indonesia,0.0
2125,France,Russia,0.0
2125,France,United States,0.0
2125,France,Brazil,0.0
2125,France,South Africa,0.0
2125,France,Peru,0.0
2125,France,Canada,0.0
2125,France,Others,0.0
2125,Germany,China,0.25
2125,Germany,Australia,0.0
2125,Germany,Chile,0.0
2125,Germany,Argentina,0.0
2125,Germany,DR Congo,0.0
2125,Germany,Indonesia,0.0
2125,Germany,Russia,0.0
2125,Germany,United States,0.0
2125,Germany,Brazil,0.0
2125,Germany,South Africa,0.0
2125,Germany,Peru,0.0
2125,Germany,Canada,0.0
2125,Germany,Others,0.0
2125,Italy,China,0.25
2125,Italy,Australia,0.0
2125,Italy,Chile,0.0
2125,Italy,Argentina,0.0
2125,Italy,DR Congo,0.0
2125,Italy,Indonesia,0.0
2125,Italy,Russia,0.0
2125,Italy,United States,0.0
2125,Italy,Brazil,0.0
2125,Italy,South Africa,0.0
2125,Italy,Peru,0.0
2125,Italy,Canada,0.0
2125,Italy,Others,0.0
2125,Netherlands,China,0.25
2125,Netherlands,Australia,0.0
2125,Netherlands,Chile,0.0
2125,Netherlands,Argentina,0.0
2125,Netherlands,DR Congo,0.0
2125,Netherlands,Indonesia,0.0
2125,Netherlands,Russia,0.0
2125,Netherlands,United States,0.0
2125,Netherlands,Brazil,0.0
2125,Netherlands,South Africa,0.0
2125,Netherlands,Peru,0.0
2125,Netherlands,Canada,0.0
2125,Netherlands,Others,0.0
2125,Spain,China,0.25
2125,Spain,Australia,0.0
2125,Spain,Chile,0.0
2125,Spain,Argentina,0.0
2125,Spain,DR Congo,0.0
2125,Spain,Indonesia,0.0
2125,Spain,Russia,0.0
2125,Spain,United States,0.0
2125,Spain,Brazil,0.0
2125,Spain,South Africa,0.0
2125,Spain,Peru,0.0
2125,Spain,Canada,0.0
2125,Spain,Others,0.0
2126,France,China,0.25
2126,France,Australia,0.0
2126,France,Chile,0.0
2126,France,Argentina,0.0
2126,France,DR Congo,0.0
2126,France,Indonesia,0.0
2126,France,Russia,0.0
2126,France,United States,0.0
2126,France,Brazil,0.0
2126,France,South Africa,0.0
2126,France,Peru,0.0
2126,France,Canada,0.0
2126,France,Others,0.0
2126,Germany,China,0.25
2126,Germany,Australia,0.0
2126,Germany,Chile,0.0
2126,Germany,Argentina,0.0
2126,Germany,DR Congo,0.0
2126,Germany,Indonesia,0.0
2126,Germany,Russia,0.0
2126,Germany,United States,0.0
2126,Germany,Brazil,0.0
2126,Germany,South Africa,0.0
2126,Germany,Peru,0.0
2126,Germany,Canada,0.0
2126,Germany,Others,0.0
2126,Italy,China,0.25
2126,Italy,Australia,0.0
2126,Italy,Chile,0.0
2126,Italy,Argentina,0.0
2126,Italy,DR Congo,0.0
2126,Italy,Indonesia,0.0
2126,Italy,Russia,0.0
2126,Italy,United States,0.0
2126,Italy,Brazil,0.0
2126,Italy,South Africa,0.0
2126,Italy,Peru,0.0
2126,Italy,Canada,0.0
2126,Italy,Others,0.0
2126,Netherlands,China,0.25
2126,Netherlands,Australia,0.0
2126,Netherlands,Chile,0.0
2126,Netherlands,Argentina,0.0
2126,Netherlands,DR Congo,0.0
2126,Netherlands,Indonesia,0.0
2126,Netherlands,Russia,0.0
2126,Netherlands,United States,0.0
2126,Netherlands,Brazil,0.0
2126,Netherlands,South Africa,0.0
2126,Netherlands,Peru,0.0
2126,Netherlands,Canada,0.0
2126,Netherlands,Others,0.0
2126,Spain,China,0.25
2126,Spain,Australia,0.0
2126,Spain,Chile,0.0
2126,Spain,Argentina,0.0
2126,Spain,DR Congo,0.0
2126,Spain,Indonesia,0.0
2126,Spain,Russia,0.0
2126,Spain,United States,0.0
2126,Spain,Brazil,0.0
2126,Spain,South Africa,0.0
2126,Spain,Peru,0.0
2126,Spain,Canada,0.0
2126,Spain,Others,0.0
2127,France,China,0.25
2127,France,Australia,0.0
2127,France,Chile,0.0
2127,France,Argentina,0.0
2127,France,DR Congo,0.0
2127,France,Indonesia,0.0
2127,France,Russia,0.0
2127,France,United States,0.0
2127,France,Brazil,0.0
2127,France,South Africa,0.0
2127,France,Peru,0.0
2127,France,Canada,0.0
2127,France,Others,0.0
2127,Germany,China,0.25
2127,Germany,Australia,0.0
2127,Germany,Chile,0.0
2127,Germany,Argentina,0.0
2127,Germany,DR Congo,0.0
2127,Germany,Indonesia,0.0
2127,Germany,Russia,0.0
2127,Germany,United States,0.0
2127,Germany,Brazil,0.0
2127,Germany,South Africa,0.0
2127,Germany,Peru,0.0
2127,Germany,Canada,0.0
2127,Germany,Others,0.0
2127,Italy,China,0.25
2127,Italy,Australia,0.0
2127,Italy,Chile,0.0
2127,Italy,Argentina,0.0
2127,Italy,DR Congo,0.0
2127,Italy,Indonesia,0.0
2127,Italy,Russia,0.0
2127,Italy,United States,0.0
2127,Italy,Brazil,0.0
2127,Italy,South Africa,0.0
2127,Italy,Peru,0.0
2127,Italy,Canada,0.0
2127,Italy,Others,0.0
2127,Netherlands,China,0.25
2127,Netherlands,Australia,0.0
2127,Netherlands,Chile,0.0
2127,Netherlands,Argentina,0.0
2127,Netherlands,DR Congo,0.0
2127,Netherlands,Indonesia,0.0
2127,Netherlands,Russia,0.0
2127,Netherlands,United States,0.0
2127,Netherlands,Brazil,0.0
2127,Netherlands,South Africa,0.0
2127,Netherlands,Peru,0.0
2127,Netherlands,Canada,0.0
2127,Netherlands,Others,0.0
2127,Spain,China,0.25
2127,Spain,Australia,0.0
2127,Spain,Chile,0.0
2127,Spain,Argentina,0.0
2127,Spain,DR Congo,0.0
2127,Spain,Indonesia,0.0
2127,Spain,Russia,0.0
2127,Spain,United States,0.0
2127,Spain,Brazil,0.0
2127,Spain,South Africa,0.0
2127,Spain,Peru,0.0
2127,Spain,Canada,0.0
2127,Spain,Others,0.0
2128,France,China,0.25
2128,France,Australia,0.0
2128,France,Chile,0.0
2128,France,Argentina,0.0
2128,France,DR Congo,0.0
2128,France,Indonesia,0.0
2128,France,Russia,0.0
2128,France,United States,0.0
2128,France,Brazil,0.0
2128,France,South Africa,0.0
2128,France,Peru,0.0
2128,France,Canada,0.0
2128,France,Others,0.0
2128,Germany,China,0.25
2128,Germany,Australia,0.0
2128,Germany,Chile,0.0
2128,Germany,Argentina,0.0
2128,Germany,DR Congo,0.0
2128,Germany,Indonesia,0.0
2128,Germany,Russia,0.0
2128,Germany,United States,0.0
2128,Germany,Brazil,0.0
2128,Germany,South Africa,0.0
2128,Germany,Peru,0.0
